node_id,x,y
0,0.0,0.0
1,-22.348879308068017,-4.876544670016164
2,-8.209753448240752,31.71339059649724
3,25.656132527339807,27.111959340092756
4,-6.245301674230172,30.871568078611524
5,13.435496601237151,-5.186513266622852
6,-18.55427707487549,9.249477466403997
7,-32.42481669195208,21.36310555630908
8,-29.35536737642805,-28.703309828335044
9,-16.01583793848471,-29.34275522365969
10,18.89877174724869,-25.074676229441263
11,-47.59328524374033,-8.48837899383023
12,18.12119226177774,15.704923459873504
13,41.92687822667339,22.25470771350963
14,16.005287641544484,24.551733576363688
15,24.834783449585625,32.27974130496686
16,9.147331283698774,-6.969634131022769
17,-23.455149261005033,-3.8350636434531187
18,-26.4749413874263,-37.550463825334155
19,-4.818271548621986,34.21811569765851
20,21.929236304902055,33.06988864017361
21,8.789011764554399,38.05467014154503
22,35.17222987144433,14.58873398527722
23,35.65743675634364,-25.45986761483761
24,4.886006234945661,-47.09738836099466
25,15.7012244067174,0.19554148237352423
26,-11.231033367432138,18.9915651152357
27,-3.3334693418656003,-12.178745410002424
28,-43.59193096821273,3.169007477406818
29,2.3517780558292487,49.612943036518296
30,40.01328297890862,10.201464644087295
31,-6.33702078639345,26.597548954192355
32,-15.836841946651818,-2.5209504009549826
33,23.87001652747634,-43.58488343739182
34,-14.535294738654779,18.323465402026283
35,-8.363744554620036,21.421058594692372
36,-13.914863436401841,27.089846724464827
37,0.6846743594785606,21.78000932780828
38,20.09170122164463,-24.863962995321238
39,-48.18845791202205,4.420427104976273
40,-41.8873315797116,10.73575809899047
41,3.493738551221028,-25.163699625742204
42,15.193201768664908,0.815266060949362
43,20.991192007919082,-11.166862876902917
44,-42.03716016863202,24.111131545921737
45,8.251969077041824,32.43759133257513
46,32.46866491366506,0.9743228556152772
47,6.200538274082306,-17.674486463992455
48,23.880814785821716,-24.611093029047804
49,32.799207002327925,-0.055289417912834635
50,-4.955105012739521,18.77082010802793
51,7.850696092192304,34.205607744345855
52,-0.13488711601660652,9.013365199071638
53,42.92289466682217,-1.1890890053848218
54,24.28801831081177,-5.953017491110486
55,29.923971433973957,-20.90258763311655
56,-18.28747751022236,-10.429546541800715
57,-32.4178938237582,5.809619203028379
58,21.713288543415562,31.132667541268482
59,-6.787486735222949,-0.3253958643282056
60,25.133924075646345,24.681904353674938
61,-19.334742555930774,-43.32767929340104
62,15.086920906507123,-41.31464392270672
63,-5.086153576729157,35.39121210872091
64,-20.068788556436502,40.60063536154735
65,7.007284560738227,8.964289861782623
66,9.131689481351849,-24.241971891066196
67,29.43566878469127,-33.43123662988539
68,8.496832494145602,18.473553914783974
69,-17.88518283215511,-30.8947730195822
70,28.058976009673678,-16.833779263552994
71,0.127736980357659,-6.021398256042872
72,-12.383759162752225,1.5534108540707272
73,-16.662852170340567,43.307479098339634
74,36.03830869666311,-22.812168865302315
75,-5.475010427930231,2.560337771878551
76,-19.172039376564825,-26.314266604441045
77,28.543783126158434,17.474343915287935
78,39.134330231541284,25.665358494625636
79,28.540649705770566,12.255114118674685
80,0.084891078829826,-28.451569789247312
81,-35.39073689810066,22.506030135268446
82,-12.12711246683597,-6.382279649059591
83,-8.265620259784562,-18.02428456470896
84,-24.977253666903067,-11.021323959036158
85,28.68362509288596,-23.278141674846584
86,-12.434142166129009,22.9420211439432
87,-7.6264634123783175,-28.95990113323494
88,-20.829984985430773,-23.74934129319333
89,31.375879278734256,29.623272834096426
90,-10.583198283739735,33.16002536195263
91,-10.971873451269916,0.3211205783388018
92,29.489332648866686,-8.379113437629412
93,18.706860914909484,5.946701433459669
94,38.047086139448936,25.926395420128433
95,35.66119614799473,-10.500680459415838
96,1.2980392462476282,-19.306404737800293
97,-35.09000012851631,-6.5392567563541775
98,-13.863362443901591,8.547997066411911
99,7.939562436573689,-7.370345947831304
100,-6.6949469167291955,20.863958857573998
