node_id,lambda
0,0.0
1,7.360568670893756
2,10.081577275939459
3,2.892577297640654
4,1.0035126660609421
5,5.241644826698526
6,4.005536501865427
7,10.30105135443388
8,8.35344061433991
9,2.27980565731518
10,1.6788725704085374
11,2.390033643147542
12,1.4664755127055913
13,10.622490298442177
14,5.366057608027398
15,2.641602025307506
16,4.918263896931154
17,11.936610354247165
18,3.228145126256454
19,4.906731198129252
20,2.154087666623425
21,2.7747363661699347
22,11.535020529445795
23,2.6691851546440337
24,1.6696973518172213
25,6.369854627793348
26,3.1489478249746843
27,3.806965378375568
28,10.254637567851038
29,8.561946532942331
30,9.157071531569013
31,4.442055544638352
32,1.27309314731905
33,8.57003766298701
34,9.05094617469706
35,1.315904505333937
36,8.873603772820221
37,7.940990938097711
38,3.003470916138896
39,4.724405291357676
40,2.735627243613134
41,4.5094667816785385
42,4.19377777050541
43,2.8652858716919076
44,9.545247155808234
45,4.125902048303949
46,10.690301027911161
47,4.439281334409655
48,11.303902950441502
49,4.49256383408882
50,6.9463305297671765
51,10.631888568124568
52,1.1177207022689584
53,5.920897665810113
54,10.636032822525827
55,2.373173196886363
56,1.4067338425900004
57,3.899030577528359
58,5.184199668971251
59,3.703719281947352
60,1.2625328502712416
61,3.8384572417443508
62,3.660723669735147
63,7.8942510204276335
64,10.293268514386437
65,3.7446326895457407
66,3.311224254603326
67,4.219382116731497
68,8.817791367909841
69,2.2878030874886726
70,3.7403450400927527
71,4.857496374638824
72,4.366981940009472
73,4.387368891082643
74,5.1132671306154736
75,3.2905625164847216
76,3.496452153512386
77,1.9934834473758136
78,5.708923622857244
79,3.3482642218986784
80,3.1411925928060898
81,3.5589312379441957
82,1.8403127134363926
83,7.9973441395436815
84,7.458540577327279
85,6.908088331293063
86,2.89877640879627
87,11.844511706295478
88,2.3960238739271444
89,3.5708831576777342
90,9.142551410925723
91,1.8144885203863237
92,3.942237139353953
93,1.2808985563210364
94,4.719281946795999
95,3.0215122388828557
96,3.6190740793113294
97,8.89868782042425
98,9.060047240003035
99,2.9341101623439574
100,2.262027325687144
101,2.437462004273146
102,4.167091277359109
103,6.8307097553539515
104,4.28108270157804
105,10.542637040233096
106,9.210346500499014
107,7.450786074802627
108,1.396136037414669
109,3.3435106299574557
110,4.4457795904039505
111,10.028401508440677
112,3.756288704018563
113,3.795298493707652
114,11.64337027988468
115,7.510683267017479
116,4.212663226808928
117,2.4839245985303027
118,10.335101721008366
119,6.690370583613077
120,3.5013607764350994
121,2.102829241721613
122,6.841567759566855
123,7.0693695534341225
124,2.986977321386255
125,9.952571206937424
126,2.430806151956968
127,6.068014551739722
128,1.497993732417433
129,6.517390431054264
130,3.3051031401951065
131,3.2984170811301348
132,3.972446618895563
133,6.567726842793917
134,4.476610050406752
135,9.787446357716446
136,6.097960479295775
137,5.824071466287423
138,7.314339681674758
139,1.735822084105509
140,4.984384143973009
141,3.6822745702863253
142,3.3126079021839314
143,5.089834203100331
144,6.6805759674823735
145,2.140904066470801
146,3.6625168121480423
147,1.4269843582520112
148,1.6766239506470204
149,1.3093946547519737
150,3.4162162433551897
151,2.31026574559067
152,3.1093297293878277
153,3.8223175521358757
154,3.9405855142535304
155,4.759152593270342
156,4.502533860674507
157,4.605275474129055
158,11.165475943126996
159,5.840413511247799
160,7.769565680685229
161,1.9557769698746723
162,3.3363365009108867
163,2.540435314069107
164,6.573261617053618
165,6.384622458152807
166,3.757873458462569
167,10.755006310260516
168,6.074980096284916
169,1.2111233049397616
170,10.317411680465842
171,7.414036768674658
172,2.710949012294256
173,8.361243095473867
174,2.695142775095121
175,10.52258673800112
176,4.268311443282959
177,4.623461398695748
178,1.9019407356851619
179,2.6005385500282974
180,8.552416010625208
181,2.4987601515943356
182,6.93909432127545
183,3.6603613721688766
184,1.0812950897163116
185,10.055802809925542
186,8.388476296800622
187,2.1469255038705124
188,7.975414240878472
189,2.549338777154894
190,8.963827763034477
191,11.173237428756444
192,1.9765958387894824
193,7.014492463754003
194,4.267653202166544
195,3.5596252277461695
196,3.080031485419888
197,3.296745450653977
198,2.361129712712128
199,11.855142973376033
200,3.9087640894427587
