node_id,lambda
0,0.0
1,3.97822927205688
2,9.658588306074321
3,2.0472641028822087
4,2.939352489106784
5,4.378455386481612
6,4.4048032130387105
7,4.441562107171504
8,11.127033677265967
9,10.822492389303772
10,4.4694492209406125
11,9.26940284783089
12,3.1352252234654263
13,2.546475073628128
14,1.2606645506640093
15,4.732230315369783
16,4.8937953010526964
17,2.7287925756295195
18,3.5116422733938335
19,8.015438964102014
20,5.827087974813146
21,3.189443097438012
22,1.9176499289207176
23,2.732615917312723
24,3.742737105522188
25,3.4981151678103775
26,1.1987670173494873
27,8.857524804600953
28,11.598357756499077
29,2.845893040985203
30,11.654894355369048
31,3.1741370520174876
32,1.5566942179977454
33,9.962492658055949
34,1.5567711537027185
35,5.269419097391259
36,5.47594142130814
37,4.441772945883743
38,2.794584475434915
39,1.9675903471055256
40,1.4343335698903465
41,11.191731670031647
42,4.599914292424177
43,4.180073137580491
44,10.205665257105181
45,6.5565712560535125
46,1.9864786776680878
47,6.293353120607457
48,4.0549823065998405
49,7.802826588315472
50,4.719000711889844
51,9.978199744335733
52,7.844395128495435
53,3.3690086950670617
54,8.92730624634965
55,1.924213313987642
56,2.6217053575236307
57,3.0172141084968316
58,11.762469647608158
59,1.431760996431041
60,1.0074441504609708
61,1.4754411126188511
62,1.1892429630058574
63,11.280352340837528
64,10.289032833580364
65,9.350007375351478
66,4.094621094732677
67,6.873076387226906
68,9.672434394414521
69,1.8065558341991728
70,5.790791952125386
71,1.5437756071462463
72,1.351349326787079
73,10.963219944042656
74,8.369796185208557
75,3.1970215794126813
76,3.6014775760944118
77,3.8771436039450102
78,3.5067168181395347
79,7.69019427294212
80,10.494740308940266
81,6.0206037539428445
82,4.137249750476739
83,7.993003335227112
84,1.2181035688081243
85,3.1014792779909057
86,3.5553736010785375
87,6.8609438103301414
88,2.75811793168672
89,10.058156173237787
90,3.1948574067856894
91,1.915518299839063
92,6.887666017175354
93,2.1544312965482546
94,6.609010263097847
95,3.1576661224066593
96,4.606012699229511
97,1.2622470644682813
98,7.850143804058616
99,6.519113486945123
100,2.8334852595954994
101,3.925265024637235
102,4.43810636710734
103,4.954155786570428
104,3.869779571463413
105,9.607639147747825
106,1.2878629688092995
107,9.433637837451913
108,5.710723344716746
109,7.840892105305248
110,5.81443632022435
111,5.614983116113261
112,10.994280918024828
113,1.8928111188850214
114,6.579679653879929
115,9.964704109370178
116,4.076060155277564
117,1.2947741974796458
118,9.747679676284475
119,4.508214810602275
120,4.544139481725398
121,8.457702792255116
122,8.889035341929228
123,3.229455356841162
124,6.664361314417105
125,4.110772587255446
126,3.8329940482833167
127,7.785979074724279
128,6.338762652559123
129,4.336084912160611
130,2.364698557425532
131,2.146892201166543
132,3.8916134537317792
133,1.842884620362356
134,3.2520582254523913
135,2.2978261231409505
136,8.79709936065812
137,8.42111898465646
138,1.3409748398863295
139,6.3551425869595715
140,4.284064162730441
141,5.669111964643008
142,5.602468136771021
143,1.6807909166949204
144,1.0024697241833578
145,5.186970549748589
146,5.228703614910456
147,4.679222239017873
148,4.377464511800309
149,9.655100192670066
150,3.7935576103747337
151,2.9046279768455885
152,6.162863051813633
153,2.5660009218934317
154,2.0853067183451115
155,5.569452937634195
156,2.817062547830485
157,3.8239746882302716
158,2.3404233851610656
159,1.3520441296337937
160,2.580100820328036
161,4.014518932635479
162,1.525565154332309
163,3.96321855934446
164,7.116018872741758
165,1.600104401546942
166,4.815369335256083
167,8.888580407876455
168,1.7746194405399005
169,10.750555831036039
170,2.2057013705853152
171,6.715761474970355
172,8.088823624908335
173,3.5247254387806786
174,10.564690051892246
175,2.918614406133568
176,4.920538162562562
