node_id,x,y
0,0.0,0.0
1,-16.648606059933424,-6.30287908188062
2,-11.317866761773345,-3.388568402184669
3,8.11616106990225,-31.152888444524606
4,-0.9577522601194718,-45.145906638830226
5,30.146873719539432,28.17900510040188
6,-6.2790009167926595,-30.862796939695112
7,-4.677520948017126,40.63081542744814
8,10.111868391175934,21.62677802672738
9,43.74507862930207,22.48741722753048
10,-11.488695614921694,37.79690888147936
11,-28.914725660148385,-38.649480287926124
12,-35.13260074776932,-17.49084423146596
13,43.85374056026828,0.4421768403187831
14,33.741104552901525,18.161448185901747
15,-2.3619405108944256,49.24275407567927
16,33.53178296276147,-31.050037213171663
17,24.13266224658619,-41.101485941073015
18,-40.5663990330075,-11.848323103730253
19,-47.472138945494216,-15.536528219543042
20,-48.811660094431126,-6.402471899460323
21,39.41759331653742,22.894956988043514
22,20.220750439432507,42.18851307132811
23,-22.31246532788978,-21.48334579734219
24,-2.894688228411269,-28.192637753242842
25,-30.4349402844606,-17.410630480540775
26,-29.773428710945606,10.024870521931058
27,-26.110617287784645,-18.491542924520445
28,-37.00996749339571,8.574161570936848
29,-47.72120426833886,-5.323326020931957
30,-0.33691359753483846,-38.4781483714096
31,24.208817439961503,14.444898735379228
32,-9.197949361330295,-32.59467650976333
33,10.87811246258693,11.526317638663848
34,36.74957340088282,-31.452529963991495
35,-8.723719319441013,30.15531864564702
36,3.079438146327534,12.817899949376834
37,-43.33322153317915,18.202012009181374
38,-28.514590868973258,32.288557662355124
39,11.34259243135047,-12.471876683381183
40,37.640440399585174,1.7653487385349507
41,-13.16846683035548,-42.243509039822364
42,-1.7653926513220835,44.64007673191471
43,10.119978194453942,44.71931009822047
44,41.49727238326926,5.294826393874718
45,10.159307954024623,-43.627233405381624
46,-35.1218528848998,-29.528109612193337
47,45.49697208107044,8.413236669449935
48,-14.648458695276762,29.5471885679418
49,28.80303780359947,-26.889525169045342
50,-45.801762649692364,1.2281297766975903
51,17.07372991052291,7.451598625321278
52,10.331136238903989,47.31920611011503
53,-39.23716570602614,-23.937327903622982
54,11.367544954906837,-7.915795777376158
55,25.10822273371949,-32.18995411334527
56,42.95840132893982,5.893606692734091
57,-16.737628418736257,29.06151979089035
58,15.847887606420322,-17.579394367288934
59,-37.71501917456216,-6.781720421910042
60,-4.968413349020666,-44.555792466209105
61,42.46589439902368,-4.832161370696766
62,38.25712782758039,25.970717210631182
63,20.495353791445456,31.80516720672187
64,-28.55570679429591,35.12617370975756
65,-9.519390508490666,-27.600752707162755
66,37.562272523047426,2.778162432009439
67,-42.90814943205469,21.513494997254142
68,27.102221092998647,10.002703721518529
69,-20.50230650025981,26.56806871486884
70,-6.634913897684297,15.346688678358321
71,-1.7286312433584226,41.021659264087354
72,-5.9344667123841806,-5.0572932259853705
73,24.247991014509893,-41.98798329262793
74,-26.387768028309843,-29.931205347617126
75,20.99442509359773,40.31452325455348
76,-33.946368373328454,5.074910935772222
77,7.150796830477552,-6.919631208870027
78,-11.214037587603213,-42.28525383814398
79,-11.223311464971149,-0.7494755854830332
80,-4.146023933865567,21.6413802487856
81,-41.0580483204534,-17.812976590658895
82,-20.58796028321707,-44.74451497367709
83,-23.962944448730994,-39.28870917650972
84,23.741520761813184,23.14831639038829
85,-15.308943942126996,33.857903995764445
86,-17.312945809674137,4.658051417806701
87,24.97778678847081,-0.23763874955153866
88,-5.546443316153537,31.63991732364028
89,6.3054506351216295,-23.179825189873448
90,11.897161669596768,42.489141116930895
91,-13.767369608054036,-42.957100393214056
92,45.88448000627392,7.148299930657693
93,-11.340874009445082,-31.815057290066694
94,31.2466273087929,16.747997333032053
95,29.854117201843003,8.545829866050445
96,-23.553115444103426,-42.665020168867926
97,-41.51880846617509,26.721242953397397
